Date,USD_Price,USD_Open,USD_High,USD_Low,USD_Vol.,USD_Change %
05/05/21,28.727501,29.139999,28.25,28.424999,28.350397,56400
05/04/21,28.549999,28.549999,27.049999,28.0625,27.98885,329600
05/03/21,30.102501,30.2425,28.879999,29.08,29.003679,309600
04/30/21,30.49,30.807501,29.645,29.7675,29.689375,216400
04/29/21,31.540001,31.575001,30.639999,31.377501,31.295151,102400
04/28/21,31.692499,31.692499,30.752501,30.9275,30.846331,130800
04/27/21,32.630001,32.724998,31.85,31.934999,31.851185,88000
04/26/21,31.3125,32.392502,31.205,32.302502,32.217724,109200
04/23/21,30.305,31.5275,30.305,31.299999,31.217852,302400
04/22/21,31.717501,31.872499,30.0725,30.317499,30.23793,167600
04/21/21,30.2775,31.84,30.2775,31.8125,31.729008,132400
04/20/21,31.2075,31.3375,30.09,30.4125,30.332682,173200
04/19/21,32.602501,32.647499,30.7225,31.252501,31.170479,292400
04/16/21,33.502499,33.549999,32.9375,33.014999,32.928352,156000
04/15/21,32.77,33.5275,32.572498,33.407501,33.319824,182400
04/14/21,32.855,33.0625,31.782499,32.0075,31.923496,130000
04/13/21,33.189999,33.294998,32.380001,32.994999,32.908401,112000
04/12/21,33.055,33.055,32.220001,32.845001,32.758801,113200
04/09/21,32.952499,33.342499,32.619999,33.3325,33.245018,90800
04/08/21,33.400002,33.4375,32.825001,33.227501,33.140293,191200
04/07/21,32.532501,32.935001,32.057499,32.627499,32.541866,138000
04/06/21,32.974998,33.272499,31.924999,32.400002,32.314968,137600
04/05/21,32.895,33.317501,32.237499,33.130001,33.043053,275200
04/01/21,31.192499,31.92,31.002501,31.915001,31.83124,302400
03/31/21,29.1525,30.3225,29,29.967501,29.888851,556800
03/30/21,28.1875,28.6325,27.852501,28.405001,28.330452,122000
03/29/21,29.25,29.280001,28.1525,28.762501,28.687014,111600
03/26/21,27.02,29.547501,26.8325,29.547501,29.469954,284000
03/25/21,26.290001,27.315001,25.715,27.15,27.078745,449200
03/24/21,29.1875,29.195,27.084999,27.135,27.063784,756800
03/23/21,29.887501,29.887501,27.825001,28.030001,27.956436,199200
03/22/21,28.92,30.139999,28.790001,29.465,29.387669,263600
03/19/21,27.877501,28.725,27.122499,28.309999,28.235699,180000
03/18/21,29.264999,29.307501,27.5425,27.627501,27.554993,139600
03/17/21,28.75,30.5275,28.227501,30.0375,29.958666,195200
03/16/21,29.235001,30.290001,29.08,29.455,29.377695,231600
03/15/21,27.879999,28.764999,27.5,28.695,28.61969,168800
03/12/21,27.1875,27.5975,26.75,27.5275,27.455254,135200
03/11/21,27.365,28.2675,27.2075,28.0425,27.968903,228800
03/10/21,27.6775,27.870001,26.125,26.125,26.056435,128000
03/09/21,25.334999,27.155001,25.334999,26.827499,26.75709,239600
03/08/21,26.497499,26.717501,23.872499,23.922501,23.859716,334000
03/05/21,26.25,26.75,23.9925,26.5975,26.527695,343200
03/04/21,27.5,27.934999,24.615,25.33,25.263521,902000
03/03/21,29.625,29.637501,27.672501,27.7075,27.634781,231200
03/02/21,31.6,31.6,29.620001,29.655001,29.577171,196800
03/01/21,30.735001,31.465,30.17,31.465,31.38242,128400
02/26/21,29.295,30.254999,28.352501,29.752501,29.674416,319200
02/25/21,31.477501,31.817499,28.252501,28.549999,28.475069,426800
02/24/21,29.815001,32.177502,29.280001,32.177502,32.093052,308800
02/23/21,30,30.6175,27.775,30.2575,30.178089,567200
02/22/21,32.342499,32.6325,30.467501,30.6175,30.537144,338800
02/19/21,32.622501,33.567501,32.622501,33.1325,33.045544,227600
02/18/21,31.692499,32.0275,31.049999,31.84,31.756435,242400
02/17/21,32.912498,33.040001,31.5975,32.4725,32.387276,210800
02/16/21,34,34.0625,33.224998,33.647499,33.559193,453200
02/12/21,32.182499,33.375,31.9175,33.150002,33.063,152400
02/11/21,31.122499,32.5,31.075001,32.487499,32.402237,200800
02/10/21,30.872499,31.264999,29.8225,30.594999,30.514702,177600
02/09/21,30.405001,30.764999,30.24,30.282499,30.203022,211600
02/08/21,28.85,30.547501,28.85,30.547501,30.467329,205200
02/05/21,29.540001,29.540001,28.612499,28.65,28.574808,76000
02/04/21,28.5525,29.1325,28.1675,29.1325,29.056042,94800
02/03/21,30.0975,30.1625,28.754999,28.775,28.69948,134400
02/02/21,29.6525,29.8825,29,29.825001,29.746725,162000
02/01/21,27.709999,28.9475,27.5,28.76,28.684519,117200
01/29/21,27.834999,28.290001,26.75,26.9125,26.841867,250400
01/28/21,27.5825,28.545,27.334999,27.6875,27.614834,184000
01/27/21,28.58,28.692499,26.360001,26.844999,26.774544,272400
01/26/21,30.6175,30.6175,29.575001,29.6325,29.554729,351600
01/25/21,31.1325,31.1325,29.3375,30.475,30.395018,260800
01/22/21,31.205,31.365,30.502501,30.532499,30.452366,138400
01/21/21,31.135,32.012501,30.385,31.7325,31.649218,217600
01/20/21,31.059999,31.27,30.342501,30.535,30.454861,325200
01/19/21,29.452499,30.504999,29.452499,30.465,30.385044,244800
01/15/21,30.342501,30.342501,28.655001,28.764999,28.689505,435600
01/14/21,29.940001,30.775,29.940001,30.225,30.145674,249200
01/13/21,29.605,29.754999,29.0975,29.3825,29.305386,124000
01/12/21,29.0875,29.645,28.5825,29.1325,29.056042,292400
01/11/21,27.76,29.342501,27.76,28.7875,28.711946,193200
01/08/21,29.434999,29.434999,27.655001,28.202499,28.128481,248800
01/07/21,26.9025,28.372499,26.9025,28.2325,28.158403,390000
01/06/21,26.025,27.217501,25.9925,26.23,26.16116,234400
01/05/21,25.565001,26.59,25.557501,26.5875,26.517721,181200
01/04/21,26.112499,27.25,25.275,25.5425,25.475464,516000
12/31/20,25.610001,25.945,25.3225,25.8575,25.789637,191600
12/30/20,25.032499,25.75,25.032499,25.615,25.547773,136800
12/29/20,25.07,25.075001,24.2875,24.872499,24.80722,205600
12/28/20,25.514999,25.5425,24.85,24.897499,24.832155,114000
12/24/20,24.805,25.08,24.747499,24.967501,24.901974,118000
12/23/20,25.1675,25.2325,24.6975,24.6975,24.632681,138800
12/22/20,25.272499,25.272499,24.7325,25.125,25.052826,201600
12/21/20,24.879999,25.23,24.297501,25.200001,25.127611,222400
12/18/20,26,26,25.174999,25.547501,25.474113,166000
12/17/20,26.25,26.25,25.637501,25.932501,25.858007,120000
12/16/20,25.995001,26.049999,25.5,25.870001,25.795687,151600
12/15/20,25.735001,25.950001,25.465,25.879999,25.805656,190400
12/14/20,24.842501,25.5075,24.842501,25.2075,25.135088,160800
12/11/20,24.627501,24.782499,23.932501,24.547501,24.476986,314000
12/10/20,24.602501,25.35,24.495001,24.965,24.893286,154800
12/09/20,26.24,26.549999,24.682501,24.9825,24.910736,233200
12/08/20,26.275,26.602501,25.950001,26.385,26.309206,198400
12/07/20,26.469999,26.469999,26,26.275,26.199524,162000
12/04/20,25.2775,26.3025,25.18,26.3025,26.226944,231600
12/03/20,25.334999,25.5,24.9625,25.0375,24.965578,212400
12/02/20,24.7325,25.247499,24.57,25.025,24.953114,263600
12/01/20,24.540001,25.02,24.3475,24.7675,24.696354,235200
11/30/20,23.5,24.225,23.057501,24.225,24.155411,242000
11/27/20,23.315001,23.807501,23.315001,23.442499,23.375158,89600
11/25/20,23.075001,23.352501,22.85,23.012501,22.946396,95200
11/24/20,23.01,23.055,22.317499,22.997499,22.931437,176400
11/23/20,22.535,23.014999,22.282499,22.735001,22.669693,149600
11/20/20,22.602501,22.8375,22.2225,22.252501,22.18858,154800
11/19/20,21.879999,22.615,21.594999,22.605,22.540066,285600
11/18/20,22.342501,22.637501,21.9725,21.9725,21.909382,262400
11/17/20,22.51,22.51,21.9475,22.275,22.211014,221200
11/16/20,21.950001,22.594999,21.825001,22.592501,22.527603,340000
11/13/20,21.75,22.0625,21.34,21.615,21.55291,189600
11/12/20,21.877501,22.040001,21.125,21.355,21.293655,298800
11/11/20,21.155001,21.8825,21.0375,21.827499,21.764797,289600
11/10/20,21.887501,21.887501,20.264999,20.41,20.35137,634400
11/09/20,23.860001,24,21.85,21.865,21.802191,592000
11/06/20,22.0825,22.8825,21.665001,22.7575,22.692127,1171600
11/05/20,21.3825,22.032499,21.3825,22.014999,21.951759,196800
11/04/20,19.647499,20.377501,19.299999,20.225,20.166901,238400
11/03/20,18.477501,19.02,18.4175,18.83,18.775909,91200
11/02/20,18.4,18.565001,17.8325,18.155001,18.10285,255200
10/30/20,18.192499,18.497499,17.5175,18.07,18.018093,283200
10/29/20,17.897499,19.09,17.897499,18.629999,18.576483,459600
10/28/20,18.424999,18.59,17.815001,17.855,17.803711,255200
10/27/20,19.625,19.700001,19.059999,19.205,19.149832,139200
10/26/20,19.955,20.1075,18.862499,19.342501,19.286938,512000
10/23/20,20.395,20.395,19.870001,20.297501,20.239195,90400
10/22/20,20.672501,20.815001,20.129999,20.637501,20.578218,78800
10/21/20,21.102501,21.147499,20.637501,20.637501,20.578218,89200
10/20/20,21.27,21.387501,20.950001,21.112499,21.051851,103600
10/19/20,21.6775,21.875,20.895,21.075001,21.014462,145200
10/16/20,21.8125,21.815001,21.3575,21.375,21.313599,77600
10/15/20,21.030001,21.639999,20.85,21.532499,21.470644,185200
10/14/20,22.1325,22.16,21.4475,21.657499,21.595285,94000
10/13/20,21.995001,22.2075,21.647499,21.945,21.881962,166800
10/12/20,21.625,22.0725,21.4925,21.8575,21.794712,219600
10/09/20,21.1525,21.25,20.915001,21.135,21.074287,153200
10/08/20,20.76,20.860001,20.555,20.754999,20.695379,118000
10/07/20,20.379999,20.512501,20.205,20.445,20.386271,115200
10/06/20,19.825001,20.594999,19.530001,19.682501,19.625961,176400
10/05/20,18.950001,19.77,18.950001,19.762501,19.705732,107600
10/02/20,18.7875,19.415001,18.5375,18.5375,18.484249,229200
10/01/20,19.645,19.860001,19.375,19.77,19.713209,182000
09/30/20,18.795,19.4475,18.795,19.035,18.98032,116000
09/29/20,18.719999,19.174999,18.690001,18.879999,18.825764,135200
09/28/20,18.360001,18.7225,17.969999,18.715,18.66124,201200
09/25/20,17.139999,17.887501,16.77,17.805,17.753853,148400
09/24/20,16.57,17.559999,16.57,17.120001,17.070822,153200
09/23/20,17.690001,17.8575,16.674999,16.8025,16.754234,711600
09/22/20,17.535,17.735001,16.889999,17.7075,17.653643,93600
09/21/20,16.450001,17.2875,16.35,17.2875,17.234921,230400
09/18/20,17.9575,17.9575,16.725,17.2075,17.155163,242000
09/17/20,16.8225,17.809999,16.772499,17.709999,17.656134,228000
09/16/20,18.355,18.372499,17.7675,17.7675,17.713459,114000
09/15/20,18.15,18.422501,18.0275,18.17,18.114735,139200
09/14/20,17.674999,17.99,17.432501,17.6975,17.643673,385200
09/11/20,17.360001,17.620001,16.51,16.9275,16.876017,267200
09/10/20,17.950001,18.0975,16.875,17,16.948294,196400
09/09/20,17.395,17.83,16.9375,17.575001,17.521547,181200
09/08/20,16.709999,17.665001,16.49,16.495001,16.444832,306000
09/04/20,18.237499,18.945,16.8675,18.205,18.14963,474800
09/03/20,20.57,20.57,18.375,18.629999,18.573334,418800
09/02/20,20.690001,21.41,20.254999,21.15,21.085674,235200
09/01/20,19.360001,20.02,19.264999,19.959999,19.89929,131600
08/31/20,19.125,19.57,18.8575,19.23,19.171511,108800
08/28/20,18.445,19.0525,18.2875,19.045,18.987076,118000
08/27/20,18.745001,18.745001,18,18.219999,18.164585,114000
08/26/20,18.5725,18.725,18.450001,18.6,18.543428,129600
08/25/20,18.190001,18.545,18.190001,18.530001,18.47364,85200
08/24/20,18.27,18.3575,17.934999,18.1975,18.142153,180400
08/21/20,17.5875,17.959999,17.41,17.959999,17.905373,113600
08/20/20,17.375,17.725,17.2675,17.532499,17.479174,146800
08/19/20,17.995001,17.995001,17.59,17.665001,17.611273,97600
08/18/20,18.202499,18.27,17.825001,17.887501,17.833096,96000
08/17/20,17.795,18.225,17.795,18.049999,17.9951,97200
08/14/20,17.6875,17.852501,17.422501,17.49,17.436806,44800
08/13/20,17.93,17.93,17.32,17.4275,17.374495,66400
08/12/20,16.92,17.877501,16.8675,17.8225,17.768291,114400
08/11/20,17.004999,17.299999,16.5275,16.592501,16.542034,97600
08/10/20,17.1525,17.2575,16.57,17.094999,17.043005,96800
08/07/20,17.385,17.535,16.637501,17.0075,16.955772,145200
08/06/20,17.432501,17.434999,17.08,17.43,17.376986,61200
08/05/20,17.4825,17.575001,17.17,17.434999,17.381973,100800
08/04/20,16.7675,17.465,16.7675,17.465,17.41188,122000
08/03/20,16.442499,16.93,16.442499,16.7925,16.741425,171600
07/31/20,16.190001,16.3125,15.7175,16.135,16.085926,163600
07/30/20,15.505,16.295,15.505,16.275,16.2255,295200
07/29/20,15.5075,15.7375,15.455,15.66,15.61237,273600
07/28/20,15.425,15.47,15.105,15.13,15.083982,156000
07/27/20,15.355,15.65,15.27,15.61,15.562522,190800
07/24/20,15.075,15.4475,14.495,15.06,15.014195,243200
07/23/20,16.674999,16.9125,15.815,16.065001,16.016138,776400
07/22/20,16.459999,16.889999,16.379999,16.622499,16.571941,88400
07/21/20,16.885,16.9275,16.34,16.450001,16.399969,182800
07/20/20,16.1425,16.785,15.895,16.715,16.66416,84000
07/17/20,15.98,16.15,15.8525,16.0275,15.978754,94800
07/16/20,15.585,15.91,15.4375,15.805,15.756929,197600
07/15/20,16.247499,16.247499,15.48,15.935,15.886535,260400
07/14/20,15.185,16.0375,14.8975,15.9775,15.928905,332400
07/13/20,16.557501,16.924999,15.4575,15.475,15.427933,225600
07/10/20,16.25,16.297501,15.8525,16.202499,16.153219,84400
07/09/20,15.9175,16.35,15.5575,16.202499,16.153219,188800
07/08/20,15.5475,15.795,15.37,15.795,15.74696,66400
07/07/20,15.64,15.85,15.2925,15.34,15.293343,103600
07/06/20,15.5,15.8025,15.4825,15.7275,15.679665,164400
07/02/20,15.315,15.37,15.03,15.1125,15.066535,182400
07/01/20,15.1525,15.1525,14.775,14.775,14.730062,150400
06/30/20,14.6875,15.215,14.61,15.1325,15.086473,316000
06/29/20,14.0575,14.3525,13.6825,14.3525,14.308847,136400
06/26/20,14.615,14.7175,14.005,14.0825,14.039669,146000
06/25/20,14.49,14.6925,13.99,14.6925,14.647813,137200
06/24/20,14.885,15.1075,14.23,14.4625,14.418512,159600
06/23/20,15.3925,15.4375,15.12,15.125,15.069776,202000
06/22/20,14.8825,15.1675,14.5875,15.1225,15.067286,142000
06/19/20,15.335,15.4275,14.7675,14.85,14.79578,170800
06/18/20,14.9275,15.075,14.8425,14.98,14.925304,96800
06/17/20,15,15.315,14.8725,15.03,14.975121,174000
06/16/20,15.24,15.24,14.3725,14.84,14.785816,295200
06/15/20,13.5,14.405,13.39,14.39,14.337459,215600
06/12/20,14.5525,14.6175,13.4425,14.02,13.968811,260000
06/11/20,15.01,15.1025,13.6975,13.745,13.694815,422400
06/10/20,15.59,16.075001,15.59,15.77,15.71242,416000
06/09/20,15.1125,15.705,15.1025,15.53,15.473297,180400
06/08/20,15.7675,15.7675,15.1275,15.5,15.443407,235600
06/05/20,15.38,15.955,15.38,15.5925,15.535569,262400
06/04/20,14.525,15.1225,14.39,14.8625,14.808234,208000
06/03/20,14.325,14.7175,14.325,14.595,14.541711,184400
06/02/20,13.66,14.0825,13.4525,14.07,14.018628,102400
06/01/20,13.7675,13.7675,13.4275,13.615,13.565289,255200
05/29/20,13.19,13.91,13.1375,13.7925,13.74214,280400
05/28/20,13.5425,13.8475,12.9875,13.095,13.047188,131600
05/27/20,13.485,13.7075,12.4925,13.6875,13.637525,282000
05/26/20,13.9725,13.9725,13.2975,13.3125,13.263893,149600
05/22/20,13.1475,13.2875,12.8325,13.285,13.236494,176400
05/21/20,13.79,13.79,13.04,13.065,13.017297,246400
05/20/20,13.42,13.9,13.385,13.7575,13.707269,189600
05/19/20,12.935,13.375,12.865,12.8925,12.845428,150800
05/18/20,12.5275,12.9725,12.495,12.865,12.818027,262000
05/15/20,11.515,11.925,11.3,11.925,11.881459,170400
05/14/20,11.36,12.2125,11.0625,12.2125,12.167911,166000
05/13/20,12.1325,12.2425,11.25,11.56,11.517793,133200
05/12/20,12.965,12.965,11.9575,11.9575,11.913842,107200
05/11/20,12.39,12.875,12.3775,12.6875,12.641175,140800
05/08/20,12.1975,12.5425,12.135,12.5425,12.496705,184400
05/07/20,12.0775,12.165,11.8875,11.9375,11.893914,56000
05/06/20,11.67,12.0575,11.6625,11.7275,11.684681,179600
05/05/20,11.39,11.78,11.35,11.4725,11.430612,181200
05/04/20,10.6175,11.1375,10.6175,11.0975,11.056981,145600
05/01/20,11.4975,11.5625,10.8275,10.91,10.870165,189600
04/30/20,12.78,12.78,11.9875,12.025,11.981093,194000
04/29/20,12.19,12.895,12.125,12.82,12.773191,248800
04/28/20,12.3775,12.4275,11.75,11.7625,11.719553,212800
04/27/20,12.005,12.1525,11.84,11.9525,11.908859,210400
04/24/20,11.2,11.7075,11.0425,11.6875,11.644826,112800
04/23/20,11.5,11.7475,11.2775,11.2775,11.236324,193200
04/22/20,11.06,11.6275,10.8675,11.5425,11.500356,153600
04/21/20,11.19,11.19,10.25,10.34,10.302247,286800
04/20/20,11.74,11.93,11.4375,11.44,11.39823,167200
04/17/20,12.3075,12.3275,11.695,11.9675,11.923803,223200
04/16/20,11.65,11.93,11.345,11.8925,11.849078,344800
04/15/20,11.4125,11.5625,11.055,11.2925,11.251268,263600
04/14/20,11.415,11.91,11.38,11.91,11.866513,630400
04/13/20,10.48,10.9925,10.375,10.9775,10.937419,233200
04/09/20,11.3975,11.4825,10.3625,10.6025,10.563788,440000
04/08/20,10.755,11.1675,10.545,11.115,11.074417,284000
04/07/20,11.3825,11.3825,10.5,10.5,10.461662,548000
04/06/20,9.525,10.63,9.525,10.55,10.511479,526000
04/03/20,9.14,9.3875,8.6025,8.86,8.82765,307600
04/02/20,8.375,9.24,8.375,9.24,9.206264,240400
04/01/20,8.985,9.495,8.425,8.66,8.628382,331200
03/31/20,10.035,10.3375,9.4325,9.5675,9.532568,372000
03/30/20,9.515,10.06,9.4875,10.0375,10.000851,371600
03/27/20,9.735,9.9575,9.2525,9.28,9.246117,408400
03/26/20,9.375,10.275,9.3,10.2525,10.215066,428800
03/25/20,9.38,9.9525,8.6625,8.9425,8.909849,408400
03/24/20,8.91,9.3275,8.6,9.2825,9.230425,632800
03/23/20,7.315,7.8875,7.025,7.695,7.651831,419200
03/20/20,8,8.2925,7.115,7.135,7.094973,376800
03/19/20,7.1175,8,6.6825,7.51,7.467869,234400
03/18/20,7.5975,7.985,6.405,7.25,7.209327,334000
03/17/20,7.3625,8.6375,6.97,8.4425,8.395136,436800
03/16/20,7.625,9.3025,7,7.0725,7.032823,407200
03/13/20,9.3975,10.535,8.6475,10.535,10.475898,384800
03/12/20,9.8325,10.1325,8.395,8.395,8.347905,1046800
03/11/20,11.53,11.75,10.6875,10.925,10.863709,218400
03/10/20,11.66,12.27,10.835,12.265,12.196192,221600
03/09/20,11.745,11.875,10.6175,10.8975,10.836364,271600
03/06/20,12.98,13.1475,12.37,13.05,12.976789,260800
03/05/20,13.85,14.4025,13.435,13.6125,13.536134,192400
03/04/20,13.785,14.535,13.3875,14.52,14.438543,158000
03/03/20,14.3825,14.625,12.9775,13.195,13.120975,382800
03/02/20,13.895,14.22,12.825,14.22,14.140225,377200
02/28/20,11.735,13.4575,11.665,13.34,13.265162,613200
02/27/20,13.2675,13.825,12.7225,12.7225,12.651127,414400
02/26/20,14.1925,14.745,13.995,14.1625,14.083048,694000
02/25/20,15.435,15.4525,13.9375,14.0575,13.978637,356800
02/24/20,15.0575,15.5875,14.875,15.1,15.015289,290400
02/21/20,17.52,17.52,16.5375,16.6875,16.593882,341600
02/20/20,18.275,18.275,17.200001,17.725,17.625563,160800
02/19/20,17.785,18.352501,17.785,18.3475,18.24457,164800
02/18/20,17.295,17.455,17.157499,17.4175,17.319786,161600
02/14/20,17.969999,18.1425,17.605,17.7775,17.677767,160800
02/13/20,17.375,17.897499,17.375,17.700001,17.600702,148800
02/12/20,17.59,17.785,17.555,17.665001,17.565899,146400
02/11/20,16.932501,17.397499,16.932501,17.247499,17.15074,141200
02/10/20,15.94,16.629999,15.94,16.629999,16.536703,156000
02/07/20,16.625,16.6525,16.1675,16.172501,16.081772,89200
02/06/20,16.875,16.887501,16.5075,16.865,16.770388,121200
02/05/20,16.665001,16.85,16.379999,16.84,16.745525,193600
02/04/20,15.97,16.147499,15.7875,16.094999,16.004705,194400
02/03/20,14.905,15.3225,14.905,15.2525,15.166932,194800
01/31/20,15.845,15.845,14.7875,14.8975,14.813924,334800
01/30/20,15.86,16.045,15.375,16.02,15.930126,153600
01/29/20,16.577499,16.577499,15.9825,16.0175,15.927639,193200
01/28/20,16.1775,16.6875,16.040001,16.6,16.506872,262800
01/27/20,16.2325,16.2875,15.825,15.8475,15.758595,346800
01/24/20,17.5975,17.9375,16.93,17.202499,17.105991,380800
01/23/20,16.9125,17.125,16.647499,17.115,17.018984,144400
01/22/20,16.6175,17.0825,16.6175,16.84,16.745525,269600
01/21/20,16.2575,16.535,16.2575,16.415001,16.32291,120000
01/17/20,16.245001,16.334999,16.1425,16.334999,16.243359,84400
01/16/20,15.805,16.1325,15.805,16.110001,16.019623,105200
01/15/20,15.915,15.9325,15.5525,15.6225,15.534857,124000
01/14/20,15.9875,16.1775,15.83,15.97,15.880406,141600
01/13/20,15.75,15.9875,15.715,15.945,15.855547,87600
01/10/20,15.9775,15.9775,15.5125,15.6025,15.514969,128000
01/09/20,15.9475,16,15.5,15.805,15.716333,131600
01/08/20,15.6475,15.79,15.5025,15.625,15.537343,124800
01/07/20,15.505,15.79,15.375,15.64,15.552258,189600
01/06/20,15.1425,15.3225,15,15.2725,15.18682,210800
01/03/20,15.6175,15.7275,15.38,15.52,15.432932,226800
01/02/20,15.83,16.032499,15.685,16.032499,15.942556,212400
12/31/19,15.175,15.4325,15.175,15.4225,15.335979,105600
12/30/19,15.57,15.57,15.1375,15.2675,15.181849,156000
12/27/19,15.745,15.785,15.5025,15.585,15.497567,133600
12/26/19,15.7325,15.7325,15.55,15.6225,15.534857,76400
12/24/19,15.525,15.625,15.465,15.625,15.537343,46800
12/23/19,15.69,15.705,15.54,15.5575,15.437655,113200
12/20/19,15.3825,15.5225,15.275,15.5225,15.402925,290000
12/19/19,14.985,15.17,14.93,15.17,15.05314,134800
12/18/19,15.005,15.005,14.855,14.8775,14.762893,74400
12/17/19,14.98,14.9825,14.8075,14.9025,14.787701,67600
12/16/19,14.8475,15.1225,14.8175,14.825,14.710796,200800
12/13/19,14.745,14.9825,14.485,14.5825,14.470165,249600
12/12/19,14.0575,14.7775,14.04,14.7525,14.638855,290800
12/11/19,13.75,14.105,13.75,14.105,13.996343,90400
12/10/19,13.595,13.715,13.4625,13.525,13.420813,96000
12/09/19,13.6,13.6375,13.4925,13.4925,13.388561,89200
12/06/19,13.4275,13.655,13.4275,13.595,13.490273,83600
12/05/19,13.3375,13.35,13.1025,13.1925,13.090874,82400
12/04/19,13.265,13.265,13.085,13.1675,13.066065,127600
12/03/19,12.6325,12.83,12.5575,12.805,12.706359,168400
12/02/19,13.77,13.77,13.2625,13.2625,13.160335,160400
11/29/19,13.8225,13.835,13.69,13.69,13.58454,162800
11/27/19,13.9475,13.96,13.875,13.9575,13.849981,50000
11/26/19,13.9025,13.9025,13.705,13.8075,13.701135,64000
11/25/19,13.5875,13.945,13.5875,13.925,13.817732,84400
11/22/19,13.485,13.5775,13.275,13.3,13.197546,32400
11/21/19,13.4325,13.4575,13.25,13.355,13.252122,57200
11/20/19,13.715,13.805,13.37,13.51,13.405927,83200
11/19/19,14.095,14.175,13.7,13.86,13.753231,75600
11/18/19,13.895,14.1275,13.8125,13.99,13.88223,61200
11/15/19,14.0325,14.195,13.8,13.925,13.817732,89600
11/14/19,13.645,13.75,13.5775,13.74,13.634156,66000
11/13/19,13.66,13.85,13.6125,13.7825,13.67633,62400
11/12/19,13.9475,14.06,13.75,13.845,13.738347,92400
11/11/19,13.7225,13.8325,13.5975,13.7775,13.671368,61200
11/08/19,13.6475,13.9075,13.5,13.905,13.797884,79600
11/07/19,13.9125,14.0425,13.69,13.745,13.639118,90800
11/06/19,13.63,13.63,13.2475,13.5375,13.433217,78000
11/05/19,13.71,13.865,13.5525,13.6575,13.552291,159600
11/04/19,13.25,13.645,13.25,13.61,13.505157,174800
11/01/19,12.755,13.0025,12.71,12.9825,12.882491,87600
10/31/19,12.645,12.645,12.25,12.615,12.517821,78400
10/30/19,12.83,12.83,12.555,12.71,12.61209,39200
10/29/19,13.0625,13.0625,12.69,12.7025,12.604649,106800
10/28/19,12.805,13.005,12.7725,12.985,12.884972,138800
10/25/19,12.005,12.665,12.005,12.6475,12.550071,188400
10/24/19,11.675,11.875,11.6125,11.8625,11.771118,35200
10/23/19,11.415,11.5725,11.21,11.4025,11.314664,56400
10/22/19,12.125,12.165,11.87,11.8825,11.790963,30400
10/21/19,11.83,12.065,11.83,12.065,11.972059,50000
10/18/19,11.87,11.9125,11.4375,11.6475,11.557775,46000
10/17/19,12.1725,12.2,11.8,11.92,11.828176,42400
10/16/19,12.0625,12.13,11.845,11.885,11.793446,42800
10/15/19,11.75,12.2325,11.75,12.1625,12.068808,105200
10/14/19,11.6225,11.625,11.55,11.6075,11.518083,18400
10/11/19,11.525,11.9,11.525,11.645,11.555296,160800
10/10/19,10.9525,11.41,10.9525,11.1575,11.071548,98800
10/09/19,10.9125,11.12,10.9,10.97,10.885493,52800
10/08/19,11.025,11.025,10.635,10.6375,10.555555,132800
10/07/19,11.415,11.53,11.2825,11.2825,11.195587,52000
10/04/19,11.2275,11.4675,11.165,11.4675,11.379162,88800
10/03/19,10.675,11.075,10.44,11.0625,10.977282,133600
10/02/19,10.875,10.89,10.565,10.6825,10.60021,185600
10/01/19,11.375,11.5925,10.965,11.0475,10.962397,37200
09/30/19,11.155,11.28,11.0875,11.2525,11.165819,26400
09/27/19,11.4175,11.505,10.895,11.0575,10.97232,95600
09/26/19,11.555,11.6,11.3975,11.53,11.44118,41600
09/25/19,11.105,11.64,10.935,11.5625,11.47343,65200
09/24/19,11.8325,11.8325,11.125,11.2425,11.132576,170000
09/23/19,11.4575,11.7775,11.4575,11.68,11.565799,61200
09/20/19,11.9725,11.9725,11.4575,11.4625,11.350424,171200
09/19/19,12.0575,12.08,11.84,11.875,11.758892,136800
09/18/19,12.01,12.01,11.7,11.995,11.877718,175600
09/17/19,11.9425,12.0125,11.825,11.995,11.877718,30800
09/16/19,11.8825,12.0175,11.7275,11.9575,11.840587,84800
09/13/19,12.3025,12.3025,11.9925,12.1025,11.984167,98800
09/12/19,12.375,12.46,12.0875,12.3025,12.182212,178800
09/11/19,11.935,12.1975,11.935,12.1875,12.068336,79600
09/10/19,11.6875,11.865,11.5125,11.865,11.748989,30400
09/09/19,11.7975,11.95,11.7075,11.77,11.65492,101600
09/06/19,11.6625,11.725,11.4775,11.6675,11.55342,684800
09/05/19,11.3475,11.855,11.25,11.58,11.466775,275200
09/04/19,10.62,10.93,10.62,10.9225,10.815704,78000
09/03/19,10.4475,10.475,10.2,10.3275,10.226522,74800
08/30/19,10.7175,10.8575,10.61,10.69,10.585478,73200
08/29/19,10.4075,10.6525,10.4075,10.5375,10.434469,157600
08/28/19,9.9025,10.09,9.85,10.0875,9.988869,39200
08/27/19,10.18,10.2275,9.87,9.995,9.897272,64000
08/26/19,10.1175,10.125,9.9825,10.045,9.946785,60000
08/23/19,10.5175,10.665,9.7875,9.845,9.74874,210800
08/22/19,10.8625,10.9375,10.625,10.7925,10.686975,83200
08/21/19,10.8125,10.915,10.755,10.8325,10.726585,62800
08/20/19,10.7375,10.74,10.5125,10.605,10.501308,107600
08/19/19,10.8825,10.8825,10.605,10.7275,10.622611,204800
