Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,BTC_Change %
03/23/20,"6,491.20","5,820.10","6,652.40","5,682.70",19.55K,11.40%
03/22/20,"5,827.00","6,202.70","6,410.60","5,757.30",16.28K,-6.04%
03/21/20,"6,201.80","6,211.10","6,461.00","5,884.70",12.94K,-0.06%
03/20/20,"6,205.80","6,173.50","6,897.00","5,687.60",31.08K,0.52%
03/19/20,"6,173.40","5,417.10","6,412.60","5,266.40",31.25K,13.98%
03/18/20,"5,416.20","5,339.00","5,452.70","5,033.90",21.13K,1.33%
03/17/20,"5,345.20","5,068.30","5,564.20","4,964.40",19.60K,5.67%
03/16/20,"5,058.50","5,381.90","5,381.90","4,468.00",41.78K,-6.03%
03/15/20,"5,383.20","5,217.10","5,984.20","5,133.00",22.62K,3.16%
03/14/20,"5,218.20","5,621.80","5,673.20","5,099.00",18.64K,-7.24%
03/13/20,"5,625.40","4,873.10","5,965.30","4,001.00",102.82K,14.17%
03/12/20,"4,927.00","7,975.30","8,001.70","4,612.10",116.68K,-38.18%
03/11/20,"7,969.60","7,917.90","8,020.60","7,635.10",10.98K,0.71%
03/10/20,"7,913.80","7,965.50","8,180.00","7,779.00",10.17K,-0.67%
03/09/20,"7,967.30","8,073.80","8,214.90","7,700.00",22.56K,-1.32%
03/08/20,"8,074.00","8,917.20","8,917.20","8,049.50",25.59K,-9.47%
03/07/20,"8,919.00","9,180.60","9,231.10","8,884.80",4.49K,-2.85%
03/06/20,"9,180.60","9,085.60","9,199.70","9,016.10",3.14K,0.99%
03/05/20,"9,090.80","8,795.30","9,185.00","8,795.30",5.72K,3.44%
03/04/20,"8,788.60","8,791.10","8,877.70","8,718.40",4.17K,-0.03%
03/03/20,"8,791.10","8,938.50","8,940.00","8,700.00",5.32K,-1.64%
03/02/20,"8,938.10","8,556.80","8,990.80","8,524.60",5.32K,4.35%
03/01/20,"8,565.20","8,561.50","8,775.00","8,460.00",5.39K,0.09%
02/29/20,"8,557.30","8,730.60","8,820.90","8,557.30",2.50K,-1.96%
02/28/20,"8,728.00","8,826.10","8,908.30","8,455.20",7.09K,-1.11%
02/27/20,"8,825.80","8,813.20","8,975.00","8,555.00",8.39K,0.14%
02/26/20,"8,813.20","9,324.80","9,385.90","8,652.70",14.59K,-5.51%
02/25/20,"9,327.50","9,674.00","9,686.60","9,251.40",8.49K,-3.58%
02/24/20,"9,674.10","9,983.80","10,022.00","9,484.30",6.59K,-3.11%
02/23/20,"9,985.00","9,663.00","10,001.00","9,660.20",7.30K,3.34%
02/22/20,"9,662.40","9,693.00","9,714.00","9,565.20",1.84K,-0.32%
02/21/20,"9,693.50","9,609.20","9,757.40","9,567.90",11.10K,0.89%
02/20/20,"9,608.10","9,586.20","9,694.70","9,362.40",6.50K,0.17%
02/19/20,"9,592.20","10,184.00","10,309.00","9,350.30",13.94K,-5.80%
02/18/20,"10,183.00","9,708.00","10,275.00","9,625.90",8.25K,4.89%
02/17/20,"9,708.00","9,929.70","9,963.80","9,501.50",9.30K,-2.23%
02/16/20,"9,929.70","9,901.00","10,037.00","9,651.40",6.93K,0.29%
02/15/20,"9,901.00","10,335.00","10,370.00","9,800.30",6.40K,-4.20%
02/14/20,"10,335.00","10,222.00","10,371.00","10,101.00",4.13K,1.11%
02/13/20,"10,222.00","10,338.00","10,489.00","10,080.00",8.98K,-1.13%
02/12/20,"10,339.00","10,249.00","10,458.00","10,238.00",8.71K,0.90%
02/11/20,"10,247.00","9,851.20","10,316.00","9,720.00",8.45K,4.03%
02/10/20,"9,850.20","10,151.50","10,187.00","9,737.80",8.52K,-2.96%
02/09/20,"10,151.00","9,877.30","10,161.00","9,871.10",9.64K,2.77%
02/08/20,"9,877.20","9,805.20","9,920.70","9,657.80",5.53K,0.73%
02/07/20,"9,805.20","9,745.00","9,859.60","9,695.50",3.70K,0.62%
02/06/20,"9,744.90","9,612.00","9,860.00","9,547.00",8.58K,1.38%
02/05/20,"9,612.00","9,197.50","9,731.20","9,180.20",10.77K,4.51%
02/04/20,"9,197.40","9,309.20","9,359.80","9,112.50",4.07K,-1.20%
02/03/20,"9,309.30","9,353.10","9,625.30","9,247.10",6.72K,-0.47%
02/02/20,"9,353.10","9,408.00","9,501.00","9,175.40",6.44K,-0.61%
02/01/20,"9,410.60","9,371.30","9,476.40","9,318.10",2.53K,0.46%
01/31/20,"9,367.40","9,512.70","9,519.90","9,221.90",4.87K,-1.53%
01/30/20,"9,512.70","9,305.10","9,550.00","9,175.70",9.02K,2.24%
01/29/20,"9,304.20","9,390.90","9,442.00","9,244.40",4.60K,-0.95%
01/28/20,"9,393.70","8,912.10","9,413.00","8,912.10",9.12K,5.41%
01/27/20,"8,912.00","8,622.00","9,001.80","8,585.20",6.28K,3.37%
01/26/20,"8,621.60","8,351.10","8,622.00","8,303.60",3.52K,3.21%
01/25/20,"8,353.70","8,447.10","8,447.20","8,280.00",2.10K,-1.11%
01/24/20,"8,447.10","8,403.60","8,521.80","8,247.70",3.51K,0.52%
01/23/20,"8,403.50","8,668.90","8,669.30","8,296.90",5.70K,-3.01%
01/22/20,"8,663.90","8,734.20","8,799.90","8,580.60",2.35K,-0.80%
01/21/20,"8,734.10","8,638.20","8,782.80","8,512.20",3.25K,1.11%
01/20/20,"8,638.20","8,698.60","8,741.10","8,519.60",4.11K,-0.64%
01/19/20,"8,694.00","8,891.60","9,169.50","8,455.70",12.41K,-2.22%
01/18/20,"8,891.50","8,873.10","8,965.00","8,794.20",3.46K,0.18%
01/17/20,"8,875.40","8,719.50","8,994.90","8,674.20",9.69K,1.78%
01/16/20,"8,720.60","8,810.90","8,839.90","8,579.80",5.31K,-0.99%
01/15/20,"8,807.70","8,760.80","8,873.00","8,560.20",8.78K,0.37%
01/14/20,"8,775.60","8,104.10","8,829.00","8,099.30",16.57K,8.41%
01/13/20,"8,094.50","8,174.90","8,198.30","8,053.60",2.59K,-0.98%
01/12/20,"8,174.70","8,013.60","8,174.70","7,951.70",3.21K,2.01%
01/11/20,"8,013.80","8,184.30","8,271.90","7,994.60",4.25K,-1.99%
01/10/20,"8,176.30","7,817.40","8,177.80","7,678.50",7.86K,4.59%
01/09/20,"7,817.50","8,036.80","8,036.80","7,756.20",4.67K,-2.73%
01/08/20,"8,036.80","8,158.20","8,442.00","7,882.80",11.76K,-1.39%
01/07/20,"8,150.00","7,759.50","8,200.10","7,741.90",12.35K,5.05%
01/06/20,"7,757.90","7,364.70","7,784.90","7,358.00",8.54K,5.34%
01/05/20,"7,364.60","7,370.30","7,509.90","7,315.80",4.45K,-0.07%
01/04/20,"7,369.80","7,371.80","7,422.00","7,297.70",4.27K,0.03%
01/03/20,"7,367.50","6,989.40","7,437.60","6,909.30",6.68K,5.41%
01/02/20,"6,989.40","7,212.70","7,225.20","6,963.00",4.85K,-3.10%
01/01/20,"7,212.70","7,208.20","7,268.80","7,185.40",2.07K,0.06%
12/31/19,"7,208.30","7,261.00","7,333.00","7,161.30",2.99K,-0.72%
12/30/19,"7,260.90","7,413.00","7,421.60","7,217.70",4.09K,-2.12%
12/29/19,"7,417.90","7,333.20","7,551.60","7,311.80",2.49K,1.14%
12/28/19,"7,334.40","7,293.60","7,389.90","7,280.50",2.73K,0.65%
12/27/19,"7,287.00","7,235.30","7,300.00","7,114.10",4.00K,0.75%
12/26/19,"7,232.40","7,220.10","7,464.30","7,189.00",4.72K,0.17%
12/25/19,"7,220.10","7,270.00","7,287.40","7,144.80",3.36K,-0.78%
12/24/19,"7,276.90","7,346.20","7,445.00","7,182.90",4.25K,-0.96%
12/23/19,"7,347.40","7,538.90","7,715.00","7,283.10",7.08K,-2.45%
12/22/19,"7,532.00","7,166.30","7,541.30","7,159.60",3.62K,5.10%
12/21/19,"7,166.40","7,213.00","7,215.10","7,145.20",2.28K,-0.65%
12/20/19,"7,212.90","7,181.80","7,249.00","7,116.80",5.70K,0.43%
12/19/19,"7,181.80","7,326.90","7,412.50","7,089.10",5.43K,-1.93%
12/18/19,"7,323.40","6,667.10","7,480.20","6,479.40",13.75K,9.84%
12/17/19,"6,667.10","6,926.60","6,972.00","6,624.30",12.66K,-3.75%
12/16/19,"6,926.80","7,152.70","7,189.90","6,900.00",13.42K,-3.16%
12/15/19,"7,152.70","7,100.80","7,218.60","7,046.60",3.53K,0.73%
12/14/19,"7,100.80","7,283.10","7,290.50","7,038.50",3.41K,-2.50%
12/13/19,"7,283.20","7,224.10","7,331.90","7,218.70",2.90K,0.82%
12/12/19,"7,224.00","7,231.20","7,325.60","7,133.80",5.64K,-0.09%
12/11/19,"7,230.70","7,254.70","7,296.20","7,170.10",3.12K,-0.33%
12/10/19,"7,254.60","7,373.80","7,433.00","7,207.50",3.64K,-1.69%
12/09/19,"7,379.50","7,563.80","7,701.10","7,309.10",6.56K,-2.45%
12/08/19,"7,564.60","7,543.20","7,620.00","7,433.60",4.30K,0.28%
12/07/19,"7,543.20","7,584.70","7,665.10","7,520.10",1.72K,-0.59%
12/06/19,"7,588.30","7,439.90","7,648.60","7,350.10",5.71K,1.99%
12/05/19,"7,440.00","7,239.30","7,522.80","7,193.70",4.79K,2.79%
12/04/19,"7,238.20","7,336.90","7,887.70","7,134.10",11.72K,-1.33%
12/03/19,"7,336.00","7,350.20","7,453.50","7,288.00",2.30K,-0.19%
12/02/19,"7,350.30","7,450.10","7,467.30","7,209.40",4.63K,-1.34%
12/01/19,"7,450.10","7,599.90","7,600.10","7,288.70",6.33K,-1.97%
11/30/19,"7,599.90","7,796.50","7,849.60","7,495.00",4.97K,-2.52%
11/29/19,"7,796.60","7,460.70","7,916.30","7,450.00",7.28K,4.50%
11/28/19,"7,460.80","7,547.30","7,683.00","7,415.00",4.34K,-1.17%
11/27/19,"7,549.30","7,198.30","7,689.00","6,880.00",13.90K,4.88%
11/26/19,"7,198.30","7,162.80","7,384.70","7,061.20",5.20K,0.42%
11/25/19,"7,168.00","6,965.20","7,413.60","6,619.40",18.52K,2.91%
11/24/19,"6,965.30","7,352.70","7,372.00","6,922.00",8.58K,-5.27%
11/23/19,"7,352.60","7,318.60","7,385.00","7,141.00",4.63K,0.40%
11/22/19,"7,323.00","7,672.50","7,763.30","6,820.10",19.37K,-4.54%
11/21/19,"7,671.10","8,126.40","8,155.90","7,510.10",9.89K,-5.60%
11/20/19,"8,126.40","8,164.90","8,255.00","8,081.00",2.06K,-0.47%
11/19/19,"8,164.90","8,219.50","8,241.90","8,055.20",3.70K,-0.66%
11/18/19,"8,219.50","8,536.70","8,536.80","8,119.00",6.36K,-3.72%
11/17/19,"8,537.30","8,523.40","8,662.90","8,422.00",2.84K,0.16%
11/16/19,"8,523.50","8,494.80","8,553.10","8,442.70",1.53K,0.33%
11/15/19,"8,495.80","8,655.50","8,798.10","8,420.20",5.18K,-1.85%
11/14/19,"8,655.70","8,800.90","8,817.40","8,601.40",3.30K,-1.65%
11/13/19,"8,801.10","8,830.00","8,849.30","8,730.30",1.34K,-0.33%
11/12/19,"8,830.00","8,737.70","8,891.50","8,602.10",3.50K,1.06%
11/11/19,"8,737.70","9,069.70","9,107.30","8,633.40",4.24K,-3.65%
11/10/19,"9,068.40","8,827.10","9,156.90","8,764.00",4.64K,2.72%
11/09/19,"8,828.00","8,782.30","8,891.40","8,735.90",1.96K,0.52%
11/08/19,"8,782.40","9,209.20","9,252.40","8,688.10",7.86K,-4.62%
11/07/19,"9,208.00","9,355.00","9,387.10","9,086.50",3.75K,-1.55%
11/06/19,"9,353.00","9,334.00","9,475.00","9,278.00",3.47K,0.20%
11/05/19,"9,333.90","9,440.00","9,504.10","9,200.00",3.41K,-1.14%
11/04/19,"9,441.20","9,223.00","9,621.80","9,152.00",7.47K,2.37%
11/03/19,"9,222.40","9,332.20","9,400.60","9,100.00",3.62K,-1.18%
11/02/19,"9,332.10","9,288.40","9,429.40","9,251.80",3.66K,0.46%
11/01/19,"9,289.10","9,185.60","9,332.10","9,087.40",4.09K,1.13%
10/31/19,"9,185.60","9,184.40","9,460.70","8,984.80",5.67K,0.01%
10/30/19,"9,184.30","9,445.50","9,446.90","9,035.00",5.05K,-2.77%
10/29/19,"9,445.50","9,229.20","9,558.30","9,101.30",6.73K,2.38%
10/28/19,"9,225.70","9,574.10","9,948.00","9,216.80",8.99K,-3.62%
10/27/19,"9,571.80","9,270.90","9,815.60","9,121.60",11.11K,3.25%
10/26/19,"9,270.90","8,679.30","10,464.10","8,662.90",32.06K,6.82%
10/25/19,"8,679.10","7,453.00","8,800.00","7,426.00",17.10K,16.45%
10/24/19,"7,453.00","7,493.60","7,529.00","7,372.00",5.80K,-0.54%
10/23/19,"7,493.70","8,053.70","8,074.50","7,341.50",12.98K,-7.01%
10/22/19,"8,058.90","8,242.20","8,332.20","8,037.10",3.85K,-2.24%
10/21/19,"8,243.90","8,260.70","8,371.30","8,181.80",3.41K,-0.20%
10/20/19,"8,260.60","7,993.00","8,335.60","7,922.00",4.87K,3.35%
10/19/19,"7,992.90","7,987.30","8,117.00","7,927.00",3.51K,0.07%
10/18/19,"7,987.20","8,092.40","8,135.10","7,860.00",5.30K,-1.30%
10/17/19,"8,092.30","8,016.10","8,144.90","7,949.30",2.81K,0.95%
10/16/19,"8,016.00","8,191.00","8,203.20","7,960.00",7.08K,-2.14%
10/15/19,"8,191.10","8,370.00","8,433.70","8,123.60",3.28K,-2.14%
10/14/19,"8,370.00","8,304.90","8,423.50","8,230.10",2.54K,0.77%
10/13/19,"8,305.70","8,319.60","8,477.40","8,179.30",4.04K,-0.15%
10/12/19,"8,318.30","8,278.20","8,421.00","8,272.50",1.71K,0.46%
10/11/19,"8,280.00","8,596.00","8,815.20","8,253.00",6.08K,-3.68%
10/10/19,"8,596.00","8,610.40","8,682.80","8,472.00",4.32K,-0.13%
10/09/19,"8,607.50","8,205.00","8,717.90","8,146.60",8.39K,4.83%
10/08/19,"8,211.20","8,234.60","8,362.00","8,132.80",3.47K,-0.19%
10/07/19,"8,227.00","7,886.20","8,342.00","7,794.90",8.15K,4.36%
10/06/19,"7,883.10","8,162.50","8,183.10","7,807.10",5.85K,-3.42%
10/05/19,"8,162.50","8,170.10","8,210.70","8,040.00",3.33K,-0.09%
10/04/19,"8,170.00","8,260.50","8,264.90","8,040.00",3.05K,-1.06%
10/03/19,"8,257.90","8,414.90","8,440.00","8,100.70",3.72K,-1.85%
10/02/19,"8,413.40","8,333.70","8,419.90","8,193.50",3.45K,0.94%
10/01/19,"8,334.90","8,331.10","8,539.00","8,228.00",5.84K,0.05%
09/30/19,"8,331.10","8,090.10","8,384.00","7,753.00",10.92K,2.98%
09/29/19,"8,090.00","8,238.20","8,260.20","7,930.70",6.14K,-1.80%
09/28/19,"8,238.60","8,215.30","8,354.70","8,047.90",5.45K,0.31%
09/27/19,"8,213.40","8,105.90","8,296.50","7,906.30",7.47K,1.35%
09/26/19,"8,103.60","8,475.30","8,489.90","7,800.10",15.42K,-4.38%
09/25/19,"8,474.70","8,535.00","8,770.00","8,266.10",12.77K,-0.86%
09/24/19,"8,547.90","9,702.60","9,788.10","8,110.10",34.87K,-11.90%
09/23/19,"9,702.60","10,055.00","10,077.00","9,627.50",5.49K,-3.48%
09/22/19,"10,052.00","10,012.00","10,105.00","9,881.40",2.75K,0.39%
09/21/19,"10,013.00","10,197.00","10,199.00","9,958.10",2.98K,-1.81%
09/20/19,"10,198.00","10,303.00","10,340.00","10,105.00",2.51K,-1.00%
09/19/19,"10,301.00","10,185.00","10,417.00","9,655.00",9.77K,1.14%
09/18/19,"10,185.00","10,214.10","10,278.00","10,111.00",3.34K,-0.28%
09/17/19,"10,214.10","10,290.00","10,308.00","10,171.00",2.94K,-0.79%
09/16/19,"10,295.00","10,321.00","10,399.00","10,100.00",5.52K,-0.26%
09/15/19,"10,322.00","10,381.00","10,402.00","10,287.00",1.88K,-0.55%
09/14/19,"10,379.00","10,374.00","10,478.00","10,256.00",3.16K,0.05%
09/13/19,"10,374.00","10,452.00","10,475.00","10,170.00",4.50K,-0.75%
09/12/19,"10,452.00","10,174.20","10,488.00","10,065.10",4.40K,2.72%
09/11/19,"10,175.00","10,121.00","10,297.00","9,866.50",4.35K,0.52%
09/10/19,"10,122.00","10,317.00","10,399.00","9,961.70",4.21K,-1.90%
09/09/19,"10,318.00","10,417.00","10,542.00","10,118.60",5.20K,-0.93%
09/08/19,"10,415.00","10,489.00","10,599.00","10,257.00",3.51K,-0.70%
09/07/19,"10,488.00","10,305.00","10,581.00","10,305.00",3.38K,1.66%
09/06/19,"10,317.00","10,582.90","10,933.00","10,218.00",11.28K,-2.47%
09/05/19,"10,578.70","10,593.00","10,663.00","10,483.00",3.01K,-0.11%
09/04/19,"10,590.00","10,642.00","10,841.20","10,411.00",6.25K,-0.48%
09/03/19,"10,641.00","10,401.00","10,766.00","10,300.00",10.74K,2.44%
09/02/19,"10,388.00","9,783.00","10,473.00","9,754.90",11.14K,6.23%
09/01/19,"9,779.10","9,623.90","9,858.00","9,560.10",2.87K,1.61%
08/31/19,"9,623.90","9,600.70","9,710.20","9,472.10",2.75K,0.24%
08/30/19,"9,601.00","9,509.40","9,710.00","9,384.30",3.75K,0.97%
08/29/19,"9,509.00","9,727.30","9,727.30","9,360.40",7.08K,-2.25%
08/28/19,"9,727.40","10,190.00","10,303.00","9,585.30",10.41K,-4.48%
08/27/19,"10,184.00","10,376.20","10,392.00","10,036.90",4.52K,-1.86%
08/26/19,"10,377.00","10,144.00","10,654.00","10,144.00",8.98K,2.42%
08/25/19,"10,132.00","10,162.00","10,349.00","9,881.10",5.21K,-0.20%
08/24/19,"10,152.00","10,414.00","10,427.00","9,900.00",5.41K,-2.46%
08/23/19,"10,408.00","10,117.00","10,461.00","10,063.00",6.39K,2.88%
08/22/19,"10,117.00","10,147.00","10,247.00","9,790.00",6.53K,-0.29%
08/21/19,"10,146.00","10,795.00","10,825.00","9,880.00",11.79K,-5.99%
08/20/19,"10,793.00","10,947.00","10,986.00","10,588.00",5.83K,-1.32%
08/19/19,"10,937.00","10,329.00","10,960.00","10,280.00",7.38K,5.91%
08/18/19,"10,327.00","10,230.00","10,529.00","10,086.00",3.90K,0.97%
08/17/19,"10,228.00","10,372.00","10,487.00","10,004.10",4.89K,-1.33%
08/16/19,"10,366.00","10,324.00","10,568.00","9,783.40",12.89K,0.38%
08/15/19,"10,327.00","10,067.00","10,470.00","9,522.50",17.37K,2.58%
08/14/19,"10,067.00","10,904.00","10,909.00","9,980.00",14.51K,-7.68%
08/13/19,"10,904.00","11,411.00","11,468.00","10,801.00",9.00K,-4.38%
08/12/19,"11,404.00","11,577.00","11,578.80","11,272.00",3.20K,-1.57%
08/11/19,"11,586.00","11,308.00","11,594.00","11,158.00",5.44K,2.40%
08/10/19,"11,314.00","11,892.00","12,003.00","11,263.00",9.02K,-4.87%
08/09/19,"11,893.00","12,051.00","12,092.70","11,711.00",7.81K,-1.38%
08/08/19,"12,060.00","11,999.00","12,126.00","11,570.00",10.97K,0.53%
08/07/19,"11,997.00","11,472.00","12,122.00","11,386.00",13.66K,4.58%
08/06/19,"11,471.20","11,824.00","12,307.00","11,268.00",19.34K,-2.85%
08/05/19,"11,808.00","10,974.00","11,938.00","10,973.00",16.13K,7.61%
08/04/19,"10,973.00","10,822.00","11,060.00","10,595.00",9.28K,1.40%
08/03/19,"10,822.00","10,520.00","10,910.00","10,506.00",7.42K,2.88%
08/02/19,"10,519.00","10,400.00","10,648.30","10,345.00",8.44K,1.15%
08/01/19,"10,399.00","10,096.00","10,500.00","9,899.90",7.78K,3.08%
07/31/19,"10,088.00","9,588.90","10,099.00","9,575.50",7.94K,5.20%
07/30/19,"9,589.00","9,503.50","9,736.00","9,401.60",5.19K,0.86%
07/29/19,"9,507.00","9,530.00","9,690.00","9,396.60",5.70K,-0.13%
07/28/19,"9,519.00","9,463.10","9,604.20","9,112.30",7.75K,0.56%
07/27/19,"9,465.70","9,840.30","10,189.00","9,300.30",11.77K,-3.83%
07/26/19,"9,842.50","9,888.00","9,899.00","9,672.00",5.12K,-0.48%
07/25/19,"9,890.10","9,772.00","10,180.00","9,735.00",9.22K,1.22%
07/24/19,"9,771.00","9,859.00","9,917.70","9,541.90",11.57K,-0.85%
07/23/19,"9,854.90","10,330.00","10,330.00","9,824.50",9.77K,-4.59%
07/22/19,"10,329.00","10,572.00","10,667.00","10,094.00",10.90K,-2.27%
07/21/19,"10,569.40","10,741.00","10,811.00","10,300.00",8.25K,-1.59%
07/20/19,"10,740.00","10,517.60","11,085.00","10,402.00",12.13K,2.10%
07/19/19,"10,519.00","10,624.00","10,759.00","10,132.70",13.16K,-0.97%
07/18/19,"10,622.00","9,691.20","10,750.00","9,271.60",28.83K,9.70%
07/17/19,"9,683.20","9,418.40","9,963.10","9,090.00",23.12K,2.90%
07/16/19,"9,410.00","10,813.00","10,991.00","9,378.00",26.18K,-13.03%
07/15/19,"10,820.00","10,193.00","11,043.00","9,920.60",21.44K,6.01%
07/14/19,"10,206.80","11,324.00","11,390.00","10,125.00",22.49K,-9.77%
07/13/19,"11,312.00","11,779.00","11,803.00","10,806.00",14.72K,-3.85%
07/12/19,"11,765.00","11,327.00","11,900.00","11,100.00",12.25K,3.75%
07/11/19,"11,340.00","12,092.00","12,092.00","11,006.00",21.60K,-6.23%
07/10/19,"12,093.00","12,564.00","13,173.00","11,572.00",36.06K,-3.66%
07/09/19,"12,553.00","12,301.50","12,811.00","12,173.00",19.16K,2.05%
07/08/19,"12,301.00","11,484.00","12,382.00","11,339.00",17.84K,7.10%
07/07/19,"11,486.00","11,276.00","11,618.00","11,121.60",8.42K,1.80%
07/06/19,"11,283.00","10,983.00","11,720.00","10,983.00",12.21K,2.59%
07/05/19,"10,998.00","11,141.00","11,440.00","10,802.00",16.37K,-1.53%
07/04/19,"11,169.00","12,000.00","12,063.50","11,057.00",19.84K,-6.80%
07/03/19,"11,984.00","10,903.00","12,004.00","10,903.00",28.09K,10.29%
07/02/19,"10,866.00","10,639.80","10,961.00","9,745.10",28.78K,2.13%
07/01/19,"10,639.00","10,777.00","11,221.00","10,099.00",24.90K,-0.99%
06/30/19,"10,745.00","11,973.00","12,229.00","10,705.00",19.07K,-9.86%
06/29/19,"11,921.00","12,350.70","12,350.70","11,375.00",20.39K,-3.47%
06/28/19,"12,349.00","11,183.00","12,404.00","10,812.00",31.98K,10.26%
06/27/19,"11,200.00","12,876.00","13,222.00","10,397.00",47.61K,-13.02%
06/26/19,"12,876.00","11,746.00","13,764.00","11,693.00",55.59K,9.57%
06/25/19,"11,751.00","11,070.00","11,780.00","10,992.40",21.85K,6.32%
06/24/19,"11,053.00","10,913.00","11,135.00","10,560.00",14.40K,1.26%
06/23/19,"10,916.00","10,745.00","11,368.00","10,576.00",18.59K,1.56%
06/22/19,"10,747.90","10,227.00","11,210.00","10,098.20",36.68K,5.00%
06/21/19,"10,236.00","9,557.80","10,249.00","9,557.80",22.23K,7.10%
06/20/19,"9,557.10","9,306.00","9,620.80","9,241.00",10.59K,2.70%
06/19/19,"9,305.90","9,094.90","9,339.90","9,062.00",5.77K,2.31%
06/18/19,"9,095.90","9,351.00","9,370.90","8,945.40",10.59K,-2.78%
06/17/19,"9,356.00","8,986.00","9,489.90","8,986.00",14.17K,4.12%
06/16/19,"8,986.00","8,852.80","9,389.60","8,803.00",20.91K,1.47%
06/15/19,"8,856.00","8,689.00","8,904.10","8,611.00",9.40K,1.92%
06/14/19,"8,689.10","8,230.00","8,714.90","8,163.30",12.71K,5.61%
06/13/19,"8,227.40","8,177.60","8,333.00","8,038.90",8.89K,0.64%
06/12/19,"8,175.40","7,903.10","8,238.80","7,822.30",9.14K,3.43%
06/11/19,"7,904.10","8,018.80","8,048.90","7,711.30",6.53K,-1.37%
06/10/19,"8,013.70","7,622.50","8,046.30","7,523.30",8.90K,4.90%
06/09/19,"7,639.20","7,924.00","7,961.00","7,502.50",6.83K,-3.60%
06/08/19,"7,924.60","8,002.10","8,064.80","7,802.00",4.77K,-0.84%
06/07/19,"7,991.50","7,816.90","8,123.50","7,769.10",13.44K,2.38%
06/06/19,"7,805.60","7,766.30","7,870.60","7,461.00",7.51K,0.21%
06/05/19,"7,789.30","7,692.80","7,931.00","7,603.00",10.83K,1.25%
06/04/19,"7,692.80","8,088.00","8,088.00","7,524.50",28.12K,-5.07%
06/03/19,"8,103.40","8,740.10","8,740.10","8,050.10",18.66K,-7.28%
06/02/19,"8,740.00","8,546.90","8,818.00","8,540.00",6.24K,2.26%
06/01/19,"8,547.00","8,531.90","8,625.00","8,452.00",5.46K,0.16%
05/31/19,"8,533.30","8,268.50","8,550.00","8,112.40",10.93K,3.18%
05/30/19,"8,269.90","8,681.20","9,100.00","8,019.70",20.29K,-4.73%
05/29/19,"8,680.90","8,738.10","8,794.90","8,490.00",10.30K,-0.69%
05/28/19,"8,740.90","8,806.10","8,843.70","8,558.30",11.14K,-0.74%
05/27/19,"8,806.00","8,730.00","8,951.00","8,661.00",17.56K,0.87%
05/26/19,"8,729.90","8,054.90","8,820.00","7,880.20",20.14K,8.38%
05/25/19,"8,054.90","7,990.00","8,135.00","7,950.40",4.34K,0.75%
05/24/19,"7,994.90","7,872.10","8,158.60","7,801.60",10.92K,1.56%
05/23/19,"7,872.40","7,619.90","7,957.10","7,496.30",10.55K,3.30%
05/22/19,"7,621.10","7,933.60","8,030.00","7,507.90",10.78K,-3.98%
05/21/19,"7,937.00","7,990.50","8,089.90","7,819.70",7.69K,-0.60%
05/20/19,"7,985.00","8,188.30","8,188.30","7,601.00",16.90K,-2.50%
05/19/19,"8,189.50","7,260.10","8,263.20","7,252.00",23.46K,12.80%
05/18/19,"7,260.00","7,418.30","7,509.10","7,210.60",9.32K,-2.10%
05/17/19,"7,415.40","7,857.50","7,905.70","7,067.40",29.02K,-5.62%
05/16/19,"7,857.00","8,135.50","8,307.70","7,750.10",22.29K,-3.39%
05/15/19,"8,132.90","7,951.90","8,208.90","7,837.60",19.04K,2.19%
05/14/19,"7,958.30","7,753.20","8,194.10","7,684.10",29.32K,2.65%
05/13/19,"7,753.20","6,980.10","8,049.90","6,883.90",36.47K,11.08%
05/12/19,"6,979.90","7,125.10","7,448.00","6,860.00",31.96K,-2.19%
05/11/19,"7,136.40","6,438.70","7,278.30","6,438.70",37.91K,10.84%
05/10/19,"6,438.70","6,262.00","6,522.00","6,212.60",14.49K,2.88%
05/09/19,"6,258.40","6,201.90","6,309.00","6,165.00",9.68K,0.93%
05/08/19,"6,201.00","6,096.60","6,220.40","6,024.10",8.20K,1.86%
05/07/19,"6,087.90","6,027.90","6,290.00","6,027.90",11.99K,1.00%
05/06/19,"6,027.90","6,042.00","6,100.30","5,906.80",6.48K,-0.23%
05/05/19,"6,042.00","6,098.20","6,112.00","5,956.20",5.82K,-0.92%
05/04/19,"6,098.30","6,019.90","6,149.10","5,868.20",9.44K,1.37%
05/03/19,"6,016.00","5,729.60","6,139.90","5,716.50",19.48K,5.11%
05/02/19,"5,723.80","5,629.50","5,779.80","5,618.00",11.06K,1.67%
05/01/19,"5,629.60","5,599.60","5,655.00","5,585.50",5.53K,0.54%
04/30/19,"5,599.50","5,480.00","5,612.00","5,454.90",7.44K,2.18%
04/29/19,"5,480.10","5,486.80","5,515.20","5,370.30",7.81K,-0.12%
04/28/19,"5,486.80","5,400.60","5,542.20","5,400.60",7.76K,1.57%
04/27/19,"5,401.80","5,410.90","5,456.90","5,355.40",4.57K,-0.17%
04/26/19,"5,410.80","5,215.60","5,517.10","5,174.10",21.53K,3.68%
04/25/19,"5,219.00","5,479.60","5,556.80","5,065.20",21.49K,-4.77%
04/24/19,"5,480.30","5,547.10","5,647.40","5,415.00",16.53K,-1.27%
04/23/19,"5,550.90","5,417.80","5,645.00","5,395.20",18.76K,2.46%
